id,Дата,UserID,Продукт,Количество,Цена
4362,2015-02-14,277,Цифровая камера,2,28908
4363,2022-06-04,59,Смартфон,20,47059
4364,2021-09-05,110,Внешний жесткий диск,5,32154
4365,2006-02-24,131,Ноутбук,15,25125
4366,2011-09-16,278,Холодильник,17,29852
4367,2020-04-21,103,Планшет,15,45085
4368,2009-05-11,288,Умные часы,16,26648
4369,2007-04-17,267,Парогенератор,6,2409
4370,2018-03-28,29,Внешний жесткий диск,6,13370
4371,2021-06-16,183,Цифровая камера,20,14851
4372,2007-09-23,30,Микроволновая печь,19,21147
4373,2017-05-05,28,Соковыжималка,18,6515
4374,2024-05-06,24,Сенсорная лампа,18,40715
4375,2017-07-03,197,Стиральная машина,2,48422
4376,2008-03-31,186,Стиральная машина,10,3229
4377,2011-08-14,289,Ноутбук,15,10226
4378,2004-12-22,130,Портативная колонка,6,3150
4379,2024-03-15,193,Парогенератор,4,24737
4380,2005-10-05,179,Беспроводные наушники,1,41399
4381,2018-09-22,213,Цифровая камера,3,49221
4382,2020-11-20,114,Умные часы,12,36597
4383,2024-02-29,131,Микроволновая печь,13,20799
4384,2017-09-04,28,Умные часы,20,28229
4385,2018-06-02,280,Электрочайник,1,5522
4386,2009-09-12,223,Сенсорная лампа,7,10103
4387,2008-07-20,171,Микроволновая печь,2,13755
4388,2011-01-10,223,Планшет,15,9373
4389,2014-08-18,24,Планшет,17,20401
4390,2018-06-22,56,Портативная колонка,7,45233
4391,2017-05-04,242,Цифровая камера,18,41062
4392,2021-06-05,87,Сенсорная лампа,7,29227
4393,2007-10-14,125,Внешний жесткий диск,4,36245
4394,2008-11-12,259,Электрическая зубная щетка,12,25003
4395,2007-02-28,32,Умные часы,16,48356
4396,2007-02-09,148,Внешний жесткий диск,13,3544
4397,2018-06-05,53,Электрочайник,17,29771
4398,2020-05-03,100,Робот-пылесос,20,26586
4399,2024-06-10,252,Ноутбук,20,15819
4400,2009-02-28,167,Игровая консоль,10,8531
4401,2011-03-11,283,Внешний жесткий диск,3,17068
4402,2019-06-14,249,Электрочайник,9,25789
4403,2016-02-05,68,Сенсорная лампа,16,38909
4404,2008-09-25,77,Холодильник,6,12600
4405,2022-09-21,187,Беспроводные наушники,5,35913
4406,2006-05-24,203,Внешний жесткий диск,5,8734
4407,2005-10-28,261,Ноутбук,15,46459
4408,2010-01-29,281,Беспроводные наушники,2,30074
4409,2014-02-23,240,Холодильник,20,17388
4410,2004-10-18,138,Ноутбук,14,6719
4411,2019-03-03,33,Холодильник,2,20736
4412,2017-01-03,192,Холодильник,8,48035
4413,2006-10-24,288,Робот-пылесос,5,23505
4414,2019-03-09,97,Микроволновая печь,11,8022
4415,2020-04-25,112,Электрочайник,6,12539
4416,2007-07-06,30,Беспроводные наушники,19,12066
4417,2010-06-20,16,Холодильник,14,14492
4418,2011-03-28,136,Смартфон,7,36465
4419,2018-12-09,2,Микроволновая печь,2,7367
4420,2015-08-27,280,Электрочайник,20,9393
4421,2018-02-01,205,Соковыжималка,5,38562
4422,2014-12-21,189,Беспроводные наушники,3,28437
4423,2020-12-22,189,Микроволновая печь,2,44115
4424,2012-07-17,217,Электрочайник,6,40241
4425,2019-12-30,128,Ноутбук,5,30469
4426,2016-07-18,207,Робот-пылесос,11,32131
4427,2011-07-05,65,Ноутбук,2,22891
4428,2007-08-22,237,Стиральная машина,9,32813
4429,2015-06-23,58,Беспроводные наушники,6,46539
4430,2006-07-10,257,Смартфон,8,11939
4431,2012-08-29,60,Стиральная машина,16,20906
4432,2014-04-14,199,Ноутбук,1,22868
4433,2022-02-13,113,Ноутбук,7,34962
4434,2022-02-11,197,Умные часы,9,26507
4435,2015-02-26,223,Цифровая камера,3,26001
4436,2022-11-18,89,Умные часы,12,789
4437,2024-01-04,280,Фитнес-браслет,12,11240
4438,2024-03-24,61,Сенсорная лампа,1,38355
4439,2007-10-17,279,Цифровая камера,7,35184
4440,2005-09-14,164,Микроволновая печь,15,36747
4441,2016-12-18,25,Фитнес-браслет,2,43138
4442,2022-10-10,14,Фитнес-браслет,20,47437
4443,2004-12-03,78,Электрочайник,11,15277
4444,2014-07-26,142,Соковыжималка,6,992
4445,2020-01-13,292,Внешний жесткий диск,5,48938
4446,2018-03-28,14,Микроволновая печь,11,26835
4447,2006-11-26,78,Сенсорная лампа,16,22616
4448,2009-07-16,272,Стиральная машина,5,2134
4449,2012-11-11,60,Планшет,6,13616
4450,2007-12-12,181,Робот-пылесос,13,43320
4451,2014-10-11,85,Стиральная машина,3,16009
4452,2010-03-22,129,Ноутбук,2,20987
4453,2024-02-27,237,Внешний жесткий диск,10,32757
4454,2011-02-20,276,Парогенератор,3,40505
4455,2019-08-07,37,Портативная колонка,3,6050
4456,2015-08-27,62,Фитнес-браслет,16,8441
4457,2017-04-25,255,Портативная колонка,4,32274
4458,2006-06-11,173,Умные часы,14,34618
4459,2019-04-28,176,Сенсорная лампа,15,30926
4460,2007-07-17,207,Цифровая камера,5,34991
4461,2022-04-21,239,Электрочайник,16,22674
4462,2021-07-01,45,Холодильник,4,17421
4463,2018-08-04,198,Фитнес-браслет,7,46769
4464,2019-04-30,158,Беспроводные наушники,15,47120
4465,2007-12-13,140,Внешний жесткий диск,7,1721
4466,2011-04-20,72,Соковыжималка,5,42595
4467,2021-11-16,144,Сенсорная лампа,15,1270
4468,2018-04-28,274,Портативная колонка,1,48505
4469,2007-09-02,190,Ноутбук,8,13947
4470,2007-11-27,2,Смартфон,13,34574
4471,2013-11-26,147,Ноутбук,8,17394
4472,2005-12-06,100,Цифровая камера,10,42283
4473,2023-10-21,37,Холодильник,5,14393
4474,2015-05-27,99,Парогенератор,18,40813
4475,2022-02-20,286,Робот-пылесос,4,14195
4476,2018-06-21,255,Планшет,15,33237
4477,2020-11-18,16,Смартфон,12,17537
4478,2017-04-22,207,Беспроводные наушники,14,4963
4479,2020-02-14,91,Внешний жесткий диск,17,6082
4480,2015-06-02,295,Фитнес-браслет,20,29433
4481,2024-03-29,260,Электрическая зубная щетка,7,34122
4482,2018-08-23,133,Электрочайник,7,12650
4483,2016-11-17,98,Смартфон,2,12413
4484,2009-05-19,270,Беспроводные наушники,6,27973
4485,2013-04-12,65,Фитнес-браслет,5,47724
4486,2023-04-01,122,Сенсорная лампа,19,29901
4487,2018-12-14,209,Холодильник,2,42406
4488,2011-07-20,177,Внешний жесткий диск,13,22428
4489,2011-11-22,29,Фитнес-браслет,5,18339
4490,2023-07-29,214,Портативная колонка,4,45513
4491,2010-03-31,77,Электрочайник,17,29501
4492,2010-02-07,263,Электрочайник,13,10044
4493,2015-05-24,79,Стиральная машина,2,7409
4494,2005-02-01,171,Фитнес-браслет,13,7506
4495,2012-01-07,276,Сенсорная лампа,6,3754
4496,2013-04-27,283,Цифровая камера,17,30239
4497,2023-04-25,161,Сенсорная лампа,1,43039
4498,2021-05-22,269,Внешний жесткий диск,7,38600
4499,2015-04-02,207,Планшет,7,40783
4500,2005-12-05,12,Стиральная машина,6,29365
4501,2013-06-03,246,Фитнес-браслет,2,16927
4502,2013-11-12,254,Микроволновая печь,20,31442
4503,2014-03-01,26,Фитнес-браслет,11,15430
4504,2020-04-14,251,Соковыжималка,4,19630
4505,2019-06-16,200,Сенсорная лампа,6,33319
4506,2005-09-02,184,Сенсорная лампа,19,1959
4507,2005-03-07,148,Робот-пылесос,16,15393
4508,2019-10-04,229,Планшет,3,28619
4509,2015-03-08,139,Цифровая камера,7,11403
4510,2018-04-18,143,Холодильник,20,25122
4511,2006-07-08,83,Холодильник,20,5841
4512,2019-03-10,253,Ноутбук,3,28055
4513,2014-04-22,277,Парогенератор,2,1558
4514,2017-04-07,26,Робот-пылесос,20,17481
4515,2023-10-26,188,Игровая консоль,19,6208
4516,2020-06-07,96,Соковыжималка,9,46359
4517,2015-05-23,196,Электрочайник,19,9539
4518,2010-09-21,253,Беспроводные наушники,10,42726
4519,2016-11-05,300,Беспроводные наушники,17,44915
4520,2005-09-11,84,Робот-пылесос,9,47812
4521,2018-01-22,134,Сенсорная лампа,6,46070
4522,2013-05-14,169,Микроволновая печь,13,27454
4523,2008-02-10,66,Смартфон,9,3136
4524,2011-04-23,180,Микроволновая печь,1,46129
4525,2012-08-29,108,Электрическая зубная щетка,9,45219
4526,2021-03-31,114,Игровая консоль,8,3564
4527,2008-06-14,134,Портативная колонка,9,23319
4528,2022-11-01,122,Цифровая камера,17,44980
4529,2023-11-08,275,Портативная колонка,9,6334
4530,2017-12-05,63,Смартфон,16,47410
4531,2020-08-31,254,Умные часы,3,32561
4532,2020-06-11,251,Беспроводные наушники,20,16861
4533,2012-09-29,80,Микроволновая печь,20,18732
4534,2012-07-23,246,Фитнес-браслет,4,18836
4535,2019-08-16,146,Электрическая зубная щетка,1,40162
4536,2022-05-13,144,Сенсорная лампа,14,42704
4537,2018-06-10,94,Смартфон,12,38281
4538,2012-09-19,239,Игровая консоль,15,32914
4539,2015-04-02,164,Парогенератор,20,31303
4540,2023-08-10,285,Стиральная машина,10,27188
4541,2018-11-28,57,Парогенератор,12,19870
4542,2022-08-23,262,Электрочайник,3,24520
4543,2007-06-22,228,Умные часы,16,7358
4544,2005-04-16,202,Стиральная машина,14,30585
4545,2006-03-04,29,Электрочайник,4,24292
4546,2023-10-27,275,Робот-пылесос,18,26298
4547,2006-05-15,263,Ноутбук,8,38830
4548,2014-11-15,97,Парогенератор,4,47968
4549,2005-12-31,234,Холодильник,16,13104
4550,2012-03-29,100,Электрочайник,11,18739
4551,2010-11-22,261,Стиральная машина,10,39589
4552,2022-03-15,41,Внешний жесткий диск,7,20264
4553,2024-08-23,242,Фитнес-браслет,20,25371
4554,2005-01-01,26,Портативная колонка,1,6802
4555,2017-11-26,244,Парогенератор,9,11340
4556,2008-02-15,223,Электрическая зубная щетка,19,34099
4557,2024-02-22,26,Портативная колонка,17,11958
4558,2012-08-06,74,Соковыжималка,4,14857
4559,2023-02-14,232,Портативная колонка,16,16826
4560,2011-11-25,112,Умные часы,14,5669
4561,2021-02-15,237,Портативная колонка,7,15293
4562,2007-06-04,34,Парогенератор,5,13267
4563,2018-02-05,82,Парогенератор,7,8304
4564,2019-09-08,71,Портативная колонка,16,38220
4565,2018-10-18,26,Робот-пылесос,2,7573
4566,2019-07-20,82,Смартфон,13,9424
4567,2023-08-06,19,Игровая консоль,1,36022
4568,2015-03-05,17,Холодильник,4,17546
4569,2024-03-02,60,Электрическая зубная щетка,7,14379
4570,2019-09-21,25,Ноутбук,6,6887
4571,2006-12-20,270,Внешний жесткий диск,15,43574
4572,2019-08-22,75,Фитнес-браслет,6,3839
4573,2015-11-23,108,Ноутбук,17,27724
4574,2005-05-23,80,Внешний жесткий диск,16,959
4575,2011-01-03,233,Цифровая камера,17,5414
4576,2005-01-11,273,Парогенератор,12,21696
4577,2018-01-23,132,Робот-пылесос,14,18016
4578,2020-03-21,92,Умные часы,11,22398
4579,2021-02-18,100,Фитнес-браслет,15,34598
4580,2010-04-04,76,Фитнес-браслет,18,35145
4581,2008-06-04,294,Умные часы,5,9833
4582,2016-03-14,112,Умные часы,15,11000
4583,2011-06-09,296,Соковыжималка,13,843
4584,2006-11-06,54,Игровая консоль,12,7254
4585,2011-05-04,224,Внешний жесткий диск,12,26845
4586,2014-06-18,227,Внешний жесткий диск,3,40480
4587,2017-02-23,270,Электрочайник,6,43784
4588,2005-06-07,209,Электрическая зубная щетка,17,17205
4589,2016-12-29,139,Игровая консоль,11,14178
4590,2020-08-15,32,Ноутбук,9,44833
4591,2014-01-20,279,Робот-пылесос,16,45958
4592,2016-01-01,147,Стиральная машина,10,2296
4593,2022-12-28,284,Робот-пылесос,20,35538
4594,2012-04-12,112,Фитнес-браслет,16,48375
